,AccountNumber,AccountStatus,AccountStatusDescription,Address,BusinessDescription,BusinessName,City,CouncilDistrict,Date,EffectiveDate,EmployeeRange,HomeBasedBusiness,latitude,longitude,NumberOfEmployees,SIC,StartDate,State,Status,ZIPcode
1337,63036,AC,Active Status,15205  E 37TH TERR S,Residential Rehab/Resale,"EMERSON GROUP, LLC",INDEPENDENCE,4,2012-05-09,5/31/2017,0-10,YES,39.0521011352539,-94.4005661010742,0,6552A,4/4/2005,MO,RENEWAL,64055
1338,85988,AC,Active Status,2413  S ARLINGTON AVE,Residential Remodel &/Or Repair,"ENNIS CONTRACTING, LLC",INDEPENDENCE,4,2013-02-01,12/31/2016,0-10,YES,39.0787963867188,-94.464714050293,0,1521E,12/7/2011,MO,RENEWAL,64052
1339,52041,AC,Active Status,11911  E US 40 HWY,Auto/Truck Leasing,ENTERPRISE RENT-A-CAR,INDEPENDENCE,4,2013-03-04,2/28/2017,0-10,NO,39.0443534851074,-94.4371490478516,0,7514,2/1/2001,MO,RENEWAL,64055
1340,85049,AC,Active Status,3445  S NOLAND RD,Auto/Truck Leasing,ENTERPRISE RENT-A-CAR,INDEPENDENCE,4,2013-01-08,12/31/2016,0-10,NO,39.0576553344727,-94.4144439697266,0,7514,10/27/2011,MO,RENEWAL,64055
1341,87111,AC,Active Status,3621  S NOLAND CT,Medical Equip/Supply-Rntl/Sales,ERGO MIDWEST INC.,INDEPENDENCE,4,2012-05-24,6/30/2017,0-10,NO,39.054615020752,-94.4164428710938,4,7352,6/1/2012,MO,NEW,64055
1342,49453,AC,Active Status,14209  E COVINGTON RD,Collectibles/Coins/Stamps/Etc,ERROL HAYNES,INDEPENDENCE,4,2012-04-26,3/31/2017,0-10,YES,39.0388526916504,-94.4126358032227,0,5999L,3/27/2001,MO,RENEWAL,64055
1343,83567,AC,Active Status,14400  E 42ND ST S 240,Office-Billing/Admin/Constr/Recruiting,ETHICAL & INDEPENDENT REVIEW SERV,INDEPENDENCE,4,2012-04-25,4/30/2017,0-10,NO,39.044994354248,-94.4101257324219,0,8721N,4/1/2010,MO,RENEWAL,64055
1344,69632,AC,Active Status,14400  E 42ND ST S 240,Office-Billing/Admin/Constr/Recruiting,"ETHICAL REVIEW COMMITTEE, INC.",INDEPENDENCE,4,2012-04-25,4/30/2017,0-10,NO,39.044994354248,-94.4101257324219,0,8721N,4/1/2004,MO,RENEWAL,64055
1345,85015,AC,Active Status,11417  E 23RD ST S,Barber Shop,EXCLUSIVE CUTS 101,INDEPENDENCE,4,2012-10-29,10/31/2016,0-10,NO,39.0797843933105,-94.4411544799805,0,7241,11/30/2011,MO,RENEWAL,64052
1346,80251,AC,Active Status,3801  S NOLAND RD  E,Optical Goods,EYE CARE OPTICAL,INDEPENDENCE,4,2012-11-13,11/30/2016,0-10,NO,39.0513076782227,-94.4145202636719,10,5995,11/1/2009,MO,RENEWAL,64055
1347,31763,AC,Active Status,3508  S KINGS HIGHWAY,Fire/Burglar Alarm Install/Sales,ELECTRONIC SENTRY & ALARM SYST,INDEPENDENCE,4,2012-08-23,11/30/2016,0-10,YES,39.0559921264648,-94.3987655639648,0,1731D,11/1/1995,MO,RENEWAL,64055
1348,31763,AC,Active Status,3508  S KINGS HIGHWAY,Fire/Burglar Alarm Install/Sales,ELECTRONIC SENTRY & ALARM SYST,INDEPENDENCE,4,2013-01-15,11/30/2016,0-10,YES,39.0559921264648,-94.3987655639648,0,1731D,11/1/1995,MO,RENEWAL,64055
1349,71992,AC,Active Status,13811  E US 40 HWY   A,Auto Repair-Light,EXPRESS AUTO SERVICE & TIRE INC,INDEPENDENCE,4,2013-02-12,1/31/2017,0-10,NO,39.0352668762207,-94.4181594848633,0,7538,1/2/2008,MO,RENEWAL,64055
1350,88991,AC,Active Status,12800  E US 40 HWY   B,REPAIR/REFURNISH OF MISC EQUIP/FURNTR,EZ PHONE N PC REPAIRS LLC	,INDEPENDENCE,4,2012-12-18,12/31/2016,0-10,NO,39.0394287109375,-94.4290084838867,0,7699P,1/1/2013,MO,NEW,64055
1351,85088,AC,Active Status,9120  E 35TH ST S,General Merchandise Retail,FAMILY DOLLAR STORE #8806,INDEPENDENCE,4,2012-10-23,11/30/2016,0-10,NO,39.0599594116211,-94.470588684082,5,5399,11/17/2011,MO,RENEWAL,64052
1352,53762,AC,Active Status,12521  E US 40 HWY  B,General Merchandise Retail,"FAMILY DOLLAR STORES OF MO, #5226",INDEPENDENCE,4,2012-06-19,6/30/2017,0-10,NO,39.0413246154785,-94.4327545166016,0,5399,6/20/2002,MO,RENEWAL,64055
1353,85505,AC,Active Status,13961  E 35TH ST S,Convenience Store W/Gas Sales,FAST STOP #6,INDEPENDENCE,4,2013-01-16,1/31/2017,0-10,NO,39.0562477111816,-94.4139938354492,0,5411J,1/9/2012,MO,RENEWAL,64055
1354,39901,AC,Active Status,3721  S NOLAND RD,Printing/Photocopy/Scanning Service,FEDEX KINKO'S #0588,INDEPENDENCE,4,2012-12-18,12/31/2016,0-10,NO,39.0519638061523,-94.4145050048828,0,7334,12/15/1998,MO,RENEWAL,64055
1355,22916,AC,Active Status,13907  E 35TH ST S,Wholesale Plumbing/Heating Supplies,"FERGUSON ENTERPRISES, INC.",INDEPENDENCE,4,2012-11-14,11/30/2016,0-10,NO,39.0567970275879,-94.4167175292969,0,5074,11/2/1992,MO,RENEWAL,64055
1356,55677,AC,Active Status,4340  S DOVER AVE,Consulting Service,FIRST PLACE REAL ESTATE CORP,INDEPENDENCE,4,2013-03-14,3/31/2017,0-10,YES,39.0392951965332,-94.4049987792969,0,8742A,3/1/2003,MO,RENEWAL,64055
1357,67660,AC,Active Status,14480  E 42ND ST S,Home Health Service,FIRSTCALL STAFFING SOLUTIONS,INDEPENDENCE,4,2013-01-22,1/31/2017,0-10,NO,39.0451164245605,-94.4087142944336,0,8082A,10/1/2006,MO,RENEWAL,64055
1358,32167,AC,Active Status,10812  E 39TH ST S,RV Sls/Rntls/Svc-Used Auto Sls,FISHER AUTO & RV SALES,INDEPENDENCE,4,2013-01-29,1/31/2017,0-10,NO,39.0517234802246,-94.4512481689453,0,5561B,1/2/1996,MO,RENEWAL,64052
1359,55302,AC,Active Status,2305  S CLAREMONT AVE,Auto Repair/Body Work,FIVE STAR AUTO SERVICE,INDEPENDENCE,4,2012-09-19,8/31/2016,0-10,NO,39.0796546936035,-94.4440460205078,0,7538G,8/11/2002,MO,RENEWAL,64052
1360,76193,AC,Active Status,14300  E US 40 HWY,Antique/Collectible Sales,FLEAMART,INDEPENDENCE,4,2013-02-05,2/28/2017,11-25,NO,39.0372085571289,-94.4119720458984,17,5932F,4/1/2009,MO,RENEWAL,64055
1361,35582,AC,Active Status,12500  E US 40 HWY  K,Reflexology,FOOT CONNECTIONS,INDEPENDENCE,4,2012-05-07,5/31/2017,0-10,NO,39.0420417785645,-94.4315719604492,0,8049,5/15/1997,MO,RENEWAL,64055
1362,84673,AC,Active Status,3424  S SCOTT AVE,Trucking Co-In Home Office Only,"FREIGHT LOADED, LLC",INDEPENDENCE,4,2012-08-31,9/30/2016,0-10,YES,39.0596618652344,-94.44091796875,0,8721B,8/23/2011,MO,RENEWAL,64052
1364,75122,AC,Active Status,2320  S CRYSLER AVE,Filter Repair/Sales/Assembly,FRISBIEFILTER,INDEPENDENCE,4,2013-01-25,10/31/2016,0-10,NO,39.0786018371582,-94.4331893920898,0,3599E,4/1/2006,MO,RENEWAL,64050
1365,75122,AC,Active Status,2320  S CRYSLER AVE,Filter Repair/Sales/Assembly,FRISBIEFILTER,INDEPENDENCE,4,2013-01-25,10/31/2016,0-10,NO,39.0786018371582,-94.4331893920898,0,3599E,4/1/2006,MO,RENEWAL,64050
1366,75122,AC,Active Status,2320  S CRYSLER AVE,Filter Repair/Sales/Assembly,FRISBIEFILTER,INDEPENDENCE,4,2013-01-25,10/31/2016,0-10,NO,39.0786018371582,-94.4331893920898,0,3599E,4/1/2006,MO,RENEWAL,64050
1367,75122,AC,Active Status,2320  S CRYSLER AVE,Filter Repair/Sales/Assembly,FRISBIEFILTER,INDEPENDENCE,4,2013-01-25,10/31/2016,0-10,NO,39.0786018371582,-94.4331893920898,0,3599E,4/1/2006,MO,RENEWAL,64050
1368,76121,AC,Active Status,3801  S NOLAND RD  G,Sign/Lighting Fabrctn/Install,FASTSIGNS,INDEPENDENCE,4,2012-04-11,2/28/2017,0-10,NO,39.0513076782227,-94.4145202636719,6,3993,2/9/2009,MO,RENEWAL,64055
1369,60501,AC,Active Status,13907  E US 40 HWY,Music/Record/Cd Store-Retail Sls,FYE #1507,INDEPENDENCE,4,2012-10-10,10/31/2016,0-10,NO,39.0351867675781,-94.4165573120117,0,5735,10/2/2003,MO,RENEWAL,64055
1371,49907,AC,Active Status,12115  E MARKHAM RD,Art/Painting Sales,G L LIGHTFOOT-ORIGINAL ARTWORK/PRNT,INDEPENDENCE,4,2012-05-01,5/31/2017,0-10,YES,39.059196472168,-94.4362640380859,0,8249C,5/1/2001,MO,RENEWAL,64052
1372,3291,AC,Active Status,10440  E US 40 HWY,Restaurant,GATES & SON'S BAR-B-Q,INDEPENDENCE,4,2012-04-13,4/30/2017,0-10,NO,39.0536346435547,-94.4548873901367,0,5812,2/27/1979,MO,RENEWAL,64055
1373,82714,AC,Active Status,10537  E US 40 HWY,Auto Parts-Retail Sales,"GEARS UNLIMITED, LLC",INDEPENDENCE,4,2012-04-05,2/28/2018,0-10,NO,39.0521278381348,-94.4544219970703,3,5531,1/1/2011,MO,RENEWAL,64055
1374,82714,AC,Active Status,10537  E US 40 HWY,Auto Parts-Retail Sales,"GEARS UNLIMITED, LLC",INDEPENDENCE,4,2013-03-13,2/28/2018,0-10,NO,39.0521278381348,-94.4544219970703,3,5531,1/1/2011,MO,RENEWAL,64055
1375,87302,AC,Active Status,4201  S NOLAND RD  1,Vitamin/Nutritional/Oils-Sales,GENERAL NUTRITION CORPORATION,INDEPENDENCE,4,2012-06-12,6/30/2017,0-10,NO,39.043586730957,-94.4125289916992,0,5499G,6/30/2012,MO,NEW,64055
1376,67146,AC,Active Status,129  W 23RD ST,Real Estate Agents & Managers,"GLENNCO, INC.",INDEPENDENCE,4,2012-10-31,10/31/2016,0-10,NO,39.0788383483887,-94.4164581298828,0,6531,10/1/2002,MO,RENEWAL,64055
1377,74991,AC,Active Status,4201  S NOLAND RD  B,Hair/Nail Salon (Business Owner),GREAT CLIPS,INDEPENDENCE,4,2012-08-13,8/31/2016,0-10,NO,39.043586730957,-94.4125289916992,0,7231,8/26/1993,MO,RENEWAL,64055
1378,65375,AC,Active Status,15801  E 45TH PL,Mail Order/Catalog Sls/Pre Ordered Items,GUITARSLIDERULE.NET,INDEPENDENCE,4,2013-03-19,1/31/2017,0-10,YES,39.0387535095215,-94.3946075439453,0,5961,1/24/2006,MO,RENEWAL,64055
1379,29539,AC,Active Status,4201  S NOLAND RD  V,Electronic Sales/Serv/Install,GAMESTOP #673,INDEPENDENCE,4,2012-11-20,11/30/2016,0-10,NO,39.044994354248,-94.4101257324219,0,5731,11/2/1994,MO,RENEWAL,64055
1380,436,AC,Active Status,3613  S NOLAND RD,Tax Preparation Service,H & R BLOCK #12,INDEPENDENCE,4,2012-04-06,4/30/2017,0-10,NO,39.0549125671387,-94.4142913818359,0,7291,1/1/1980,MO,RENEWAL,64055
1381,4839,AC,Active Status,12500  E US 40 HWY  A,Tax Preparation Service,H & R BLOCK INC #4,INDEPENDENCE,4,2012-04-06,4/30/2017,0-10,NO,39.0420417785645,-94.4315719604492,0,7291,9/29/1981,MO,RENEWAL,64055
1382,84492,AC,Active Status,3501  S STERLING AVE  I,Hair/Nail Salon (Business Owner),HAIR FANTASTIC,INDEPENDENCE,4,2013-02-15,2/28/2017,0-10,NO,39.0582733154297,-94.4466934204102,0,7231,2/15/2008,MO,RENEWAL,64052
1383,43506,AC,Active Status,4368  S NOLAND RD,Tools Marketing/Sales,HARBOR FREIGHT TOOLS #76,INDEPENDENCE,4,2012-04-12,4/30/2017,11-25,NO,39.0407409667969,-94.4168853759766,25,5251B,4/4/2000,MO,RENEWAL,64055
1385,66182,AC,Active Status,13005  E DELAWARE DR,Band/Musical Entertainers,HEADZ UP,INDEPENDENCE,4,2012-05-02,4/30/2017,0-10,YES,39.0552597045898,-94.4255218505859,0,7929D,4/13/2006,MO,RENEWAL,64055
1386,88903,AC,Active Status,4201  S HOCKER DR   3,Home Health Service,HEALTHBACK HOME HEALTH,INDEPENDENCE,4,2012-12-07,12/31/2016,0-10,NO,39.0439910888672,-94.4102401733398,0,8082A,5/18/2009,MO,RENEWAL,64055
1387,34633,AC,Active Status,10122  E LINWOOD CT,Residential Care Services,"HEARTLAND RESIDENTIAL CARE, INC",INDEPENDENCE,4,2012-03-26,3/31/2017,0-10,NO,39.0654106140137,-94.4583129882813,0,8361,3/1/1995,MO,RENEWAL,64052
1388,34634,AC,Active Status,10608  E 26TH ST S,Residential Care Services,"HEARTLAND RESIDENTIAL CARE, INC",INDEPENDENCE,4,2012-04-23,4/30/2017,0-10,NO,39.0753707885742,-94.4526977539063,0,8361,4/1/1996,MO,RENEWAL,64052
1389,56800,AC,Active Status,2821  S APPLETON AVE,Nursing Home/Assisted Living,"HEARTLAND RESIDENTIAL CARE, INC",INDEPENDENCE,4,2012-05-24,5/31/2017,0-10,NO,39.0691337585449,-94.4488754272461,0,8051,5/23/2003,MO,RENEWAL,64052
1390,77456,AC,Active Status,3510  S PHELPS RD,Therapy-Mobile Services,HEAVEN & EARTH THERAPEUTIC MASSAGE,INDEPENDENCE,4,2012-06-22,6/30/2017,0-10,NO,39.0563087463379,-94.4057998657227,0,8049G,6/24/2009,MO,RENEWAL,64055
1391,85349,AC,Active Status,4304  S WASHINGTON AVE,Representative-Sales/Cust Serv/Mfg,"HEBCO, INC.",INDEPENDENCE,4,2013-01-29,1/31/2017,0-10,NO,39.0422439575195,-94.4213943481445,0,5999CB,1/2/2012,MO,RENEWAL,64055
1392,6712,AC,Active Status,10227  E US 40 HWY  B,Beauty/Skin Services &/or Retail,HEIDI'S,INDEPENDENCE,4,2012-05-02,4/30/2017,0-10,NO,39.053783416748,-94.4580459594727,0,5999DA,12/3/1987,MO,RENEWAL,64055
1393,52363,AC,Active Status,1200  W 30TH ST,Crafts/Novelties Mfg & Sales,HELEN'S CRAFTY ART,INDEPENDENCE,4,2012-10-11,10/31/2016,0-10,YES,39.0679626464844,-94.4305267333984,0,3999,10/1/2001,MO,RENEWAL,64055
1394,61017,AC,Active Status,3801  S NOLAND RD  A,Auto/Truck Leasing,HERTZ RENT A CAR,INDEPENDENCE,4,2012-10-05,9/30/2016,0-10,NO,39.0513076782227,-94.4145202636719,4,7514,9/13/2004,MO,RENEWAL,64055
1395,37234,AC,Active Status,3424  S BLUE RIDGE CUT OFF,Restaurant,HI BOY DRIVE IN #1,INDEPENDENCE,4,2013-01-03,12/31/2016,0-10,NO,39.0609817504883,-94.4721603393555,0,5812,6/1/1997,MO,RENEWAL,64055
1396,79509,AC,Active Status,10325  E 36TH ST S,Property Management Services,HIGHLAND PROPERTY MANAGEMENT LLC,INDEPENDENCE,4,2013-02-11,2/28/2017,0-10,YES,39.0569763183594,-94.4572067260742,2,6531B,2/12/2010,MO,RENEWAL,64052
1397,71672,AC,Active Status,13900  E US 40 HWY  C,Nail Technician (Space Rental),HOLLYWOOD NAILS,INDEPENDENCE,4,2012-11-09,11/30/2016,0-10,NO,39.0360488891602,-94.4169845581055,0,7231BA,11/13/2007,MO,RENEWAL,64055
1398,83639,AC,Active Status,1507  W 23RD ST,Residential Remodel &/Or Repair,HOME REMODEL REPAIR LLC,INDEPENDENCE,4,2012-08-31,5/31/2017,0-10,NO,39.0794906616211,-94.4355926513672,0,1521E,5/10/2008,MO,RENEWAL,64050
1399,40492,AC,Active Status,3825  S GRAND AVE,Real Estate Agents & Managers,"HUB REALTY, LLC",INDEPENDENCE,4,2012-04-04,3/31/2017,0-10,YES,39.0511703491211,-94.4297790527344,0,6531,3/4/1999,MO,RENEWAL,64055
1400,58972,AC,Active Status,4545  S NOLAND RD,Grocery Store,HY-VEE/HY-VEE WINE & SPIRITS,INDEPENDENCE,4,2012-04-09,4/30/2017,0-10,NO,39.0371131896973,-94.4141540527344,0,5411A,2/2/2004,MO,RENEWAL,64055
1401,82738,AC,Active Status,15816  E 45TH PL,Drafting Service,INDECOM,INDEPENDENCE,4,2012-05-09,2/28/2017,0-10,YES,39.0390739440918,-94.3934555053711,1,8712A,2/7/2011,MO,RENEWAL,64055
1402,82738,AC,Active Status,15816  E 45TH PL,Drafting Service,INDECOM,INDEPENDENCE,4,2013-02-13,2/28/2017,0-10,YES,39.0390739440918,-94.3934555053711,1,8712A,2/7/2011,MO,RENEWAL,64055
1403,4071,AC,Active Status,10205  E 23RD ST S,Motorcycle-New & Used Sales/Parts/Repair,INDEPENDENCE KAWASAKI INC.,INDEPENDENCE,4,2012-04-02,4/30/2017,0-10,NO,39.0804901123047,-94.4564590454102,0,5571,1/1/1977,MO,RENEWAL,64052
1404,74418,AC,Active Status,11305  E US 40 HWY,Liquor Sales/Original Package,INDEPENDENCE LIQUOR,INDEPENDENCE,4,2012-05-23,8/31/2016,0-10,NO,39.0482940673828,-94.4464111328125,0,5921,9/2/2008,MO,RENEWAL,64055
1405,74418,AC,Active Status,11305  E US 40 HWY,Liquor Sales/Original Package,INDEPENDENCE LIQUOR,INDEPENDENCE,4,2012-10-03,8/31/2016,0-10,NO,39.0482940673828,-94.4464111328125,0,5921,9/2/2008,MO,RENEWAL,64055
1406,82751,AC,Active Status,16657  E 23RD ST S 283,Computer Equipment-Used,INFORMATION COMMUNICATIONS INC,INDEPENDENCE,4,2013-02-06,2/28/2017,0-10,NO,39.0506134033203,-94.4486923217773,0,5045A,2/27/1992,MO,RENEWAL,64055
1408,89091,AC,Active Status,14405  E 42ND ST S 100,Representative-Sales/Cust Serv/Mfg,"JACKMASTER LIFT PARTS, INC.",INDEPENDENCE,4,2013-01-08,1/31/2017,0-10,YES,39.0439910888672,-94.4102401733398,3,5999CB,1/1/2007,MO,RENEWAL,64055
1409,68486,AC,Active Status,3519  S NOLAND RD,Tax Preparation Service,JACKSON HEWITT TAX SERVICE,INDEPENDENCE,4,2012-12-30,12/31/2016,0-10,NO,39.0562477111816,-94.4139938354492,4,7291,12/29/2006,MO,RENEWAL,64055
1410,80620,AC,Active Status,4420  S NOLAND RD   HSMT,Title Services,JACKSON PLANT ASSOCIATES INC,INDEPENDENCE,4,2012-04-11,4/30/2017,0-10,NO,39.04052734375,-94.4184265136719,0,6361,9/19/1984,MO,RENEWAL,64055
1411,25011,AC,Active Status,4211  S HOCKER DR,Engineer/Surveyor/Architect,"JAKAY SIGNALING, INC.",INDEPENDENCE,4,2012-08-16,8/31/2016,0-10,NO,39.043529510498,-94.4098815917969,0,8711,8/1/1993,MO,RENEWAL,64055
1412,54892,AC,Active Status,13800  E 42ND TERR S,Carpet/Floor Coverings-Sales,JOE'S CARPET,INDEPENDENCE,4,2012-10-29,10/31/2016,0-10,NO,39.0448875427246,-94.4175872802734,5,5713,10/1/2002,MO,RENEWAL,64055
1413,61760,AC,Active Status,3700  S DELAWARE AVE,Child Care Center,JOHN W LUFF CHILD/FAM LEARNG CNTR,INDEPENDENCE,4,2012-04-16,4/30/2017,0-10,NO,39.0534362792969,-94.4265823364258,0,8351,4/30/2004,MO,RENEWAL,64055
1414,24462,AC,Active Status,4317  S RIVER BLVD  #D,Laboratory Medical/Dental/Optical,JOHN'S ROYAL ORTHODONTIC LAB,INDEPENDENCE,4,2013-01-30,1/31/2017,0-10,NO,39.0414772033691,-94.4290084838867,0,8072,1/1/1993,MO,RENEWAL,0
1416,84498,AC,Active Status,4345  S AVON DR,Consulting Service,JCK MANAGEMENT LLC,INDEPENDENCE,4,2012-08-29,8/31/2016,0-10,YES,39.0392189025879,-94.4033355712891,0,8742A,8/10/2011,MO,RENEWAL,64055
1417,87386,AC,Active Status,15200  E 43RD ST S,Computer Programming/Consulting,"JNI SOFTWARE, INC.",INDEPENDENCE,4,2012-06-20,6/20/2017,0-10,YES,39.0439414978027,-94.4013595581055,1,7371A,6/15/2012,MO,NEW,64055
1418,76751,AC,Active Status,4201  S BLUE RIDGE BLVD,Convenience Store W/Gas Sales,K & M LIQUOR & TOBACCO,INDEPENDENCE,4,2012-04-30,4/15/2017,0-10,NO,39.0449256896973,-94.4385604858398,3,5411J,4/16/2009,MO,RENEWAL,64055
1419,35463,AC,Active Status,9811  E US 40 HWY,Liquor Sales/Original Package,"K C LIQUORS, LLC",INDEPENDENCE,4,2012-06-01,5/31/2017,0-10,NO,39.0556335449219,-94.4629364013672,4,5921,5/1/1997,MO,RENEWAL,64055
1420,74393,AC,Active Status,1600  S NOLAND RD  122,Representative-Sales/Cust Serv/Mfg,"K C QUALITY PRODUCTS, INC.",INDEPENDENCE,4,2013-03-20,8/31/2016,0-10,NO,39.055305480957,-94.4166946411133,0,5999CB,8/19/1989,MO,RENEWAL,64055
1421,8588,AC,Active Status,10006  E US 40 HWY,Auto Supplies/Parts-Whsl/Retail,K C TRANS PARTS,INDEPENDENCE,4,2012-10-12,10/31/2016,0-10,NO,39.0557746887207,-94.4605178833008,0,5013,10/25/1991,MO,RENEWAL,64055
1422,8727,AC,Active Status,9302  E US 40 HWY,Medical Equipment/Prosthesis,KANSAS CITY ARTIFICIAL LIMBS,INDEPENDENCE,4,2013-02-22,2/28/2017,0-10,NO,39.0592079162598,-94.4693298339844,3,5047C,2/13/1992,MO,RENEWAL,64055
1424,47189,AC,Active Status,13705  E 42ND TERR S,Air Cond/Heat Equip/Suppl Whsl,KEY REFRIGERATION SUPPLY OF KC,INDEPENDENCE,4,2012-09-14,9/30/2016,0-10,NO,39.0434646606445,-94.4181289672852,5,5075,9/1/2000,MO,RENEWAL,64055
1425,32783,AC,Active Status,13001  E US 40 HWY,Bowling Center,KING LOUIE STRIKE 'N SPARE #36,INDEPENDENCE,4,2012-05-02,4/30/2017,0-10,NO,39.0366706848145,-94.4275283813477,0,7933,4/3/1996,MO,RENEWAL,64055
1426,88889,AC,Active Status,11713  E 23RD ST S,Bar/Lounge,KITTY KAT KLUB,INDEPENDENCE,4,2012-12-05,12/5/2016,0-10,NO,39.0796928405762,-94.4378509521484,3,5813,1/1/2013,MO,NEW,64050
1427,84660,AC,Active Status,2437  S HARDY AVE,Child Care Center,KORTE EARLY EDUCATION,INDEPENDENCE,4,2012-05-07,4/30/2017,0-10,NO,39.0771751403809,-94.4541244506836,0,8351,9/1/2009,MO,RENEWAL,64052
1428,85934,AC,Active Status,4210  S NOLAND RD,Restaurant,KFC/TACO BELL,INDEPENDENCE,4,2012-11-20,11/30/2016,0-10,NO,39.0436515808105,-94.4156799316406,0,5812,11/1/2011,MO,RENEWAL,64055
1432,26715,AC,Active Status,10215  E US 40 HWY  C,Commercial Constr/Tenant Finish,LARRISON CONSTRUCTION INC,INDEPENDENCE,4,2012-12-27,12/31/2016,0-10,NO,39.0539321899414,-94.4585037231445,0,1542,12/1/1993,MO,RENEWAL,64055
1433,29627,AC,Active Status,12008  E US 40 HWY,Loans-Short Term,LENDNATION,INDEPENDENCE,4,2012-09-05,9/30/2016,0-10,NO,39.0444641113281,-94.4355316162109,3,6099,9/29/1994,MO,RENEWAL,64055
1434,89504,AC,Active Status,4201  S HOCKER DR  3 200,Health Care Services,LIFE EXAMS OF KANSAS CITY INC,INDEPENDENCE,4,2013-02-25,12/31/2016,0-10,NO,39.0439910888672,-94.4102401733398,1,8011,12/1/2001,MO,RENEWAL,64055
1435,59427,AC,Active Status,12200  E 31ST ST S,Medical Transportation,LIONHEART ENTERPRISES,INDEPENDENCE,4,2012-04-04,4/30/2017,0-10,YES,39.0655899047852,-94.434684753418,0,4119D,4/1/2004,MO,RENEWAL,64052
1436,66866,AC,Active Status,13101  E US 40 HWY,Loans-Short Term,LOAN N GO #12,INDEPENDENCE,4,2012-06-08,6/30/2017,0-10,NO,39.0353851318359,-94.4234848022461,0,6099,9/1/2006,MO,RENEWAL,64055
1437,73571,AC,Active Status,11211  E US 40 HWY,Restaurant,LONG JOHN SILVERS/A & W,INDEPENDENCE,4,2012-05-07,5/31/2017,0-10,NO,39.0485992431641,-94.4469451904297,0,5812,5/29/2008,MO,RENEWAL,64055
1439,75830,AC,Active Status,3501  S NOLAND RD  B,Tax Preparation Service,LIBERTY TAX SERVICE,INDEPENDENCE,4,2013-02-14,1/2/2017,0-10,NO,39.0569953918457,-94.4143447875977,5,7291,1/8/2009,MO,RENEWAL,64055
1440,75007,AC,Active Status,3501  S STERLING AVE   I,Hair Stylist (Space Rental),LINDA'S CORNER,INDEPENDENCE,4,2012-10-11,9/30/2016,0-10,NO,39.0582733154297,-94.4466934204102,0,7231A,9/30/2008,MO,RENEWAL,64052
1442,330,AC,Active Status,4230  S WASHINGTON AVE,Gas - Liquified Bottled,M & H GAS INC.,INDEPENDENCE,4,2012-04-05,4/30/2017,11-25,NO,39.0428657531738,-94.4205474853516,20,5984,6/10/1976,MO,RENEWAL,64055
1443,82029,AC,Active Status,3717  S EMERY ST,Internet Sales/Purchasing/Leasing,"MAKE IT HAPPEN ONLINE, INC.",INDEPENDENCE,4,2012-11-14,10/28/2016,0-10,YES,39.0518379211426,-94.4094924926758,2,7371G,8/23/2010,MO,RENEWAL,64055
1444,83537,AC,Active Status,4400  S NOLAND RD,Restaurant,MAMA GARDEN,INDEPENDENCE,4,2012-04-27,4/30/2017,0-10,NO,39.0402450561523,-94.4162139892578,0,5812,5/5/2011,MO,RENEWAL,64055
1445,54678,AC,Active Status,1643  W 23RD ST,Restaurant,MANDARIN HOUSE RESTAURANT,INDEPENDENCE,4,2012-09-19,9/30/2016,0-10,NO,39.0797309875488,-94.4368896484375,0,5812,9/9/2002,MO,RENEWAL,64050
1446,72306,AC,Active Status,9301  E US 40 HWY,Auto/Truck Sales/Used,MARK'S PRE-OWNED,INDEPENDENCE,4,2013-01-08,1/31/2017,0-10,NO,39.0588912963867,-94.4705810546875,0,5521,1/30/2008,MO,RENEWAL,64055
1447,24142,AC,Active Status,13881  E 35TH STREET CT S,Business Forms,MASTER DATA FORMS INC,INDEPENDENCE,4,2013-03-15,3/31/2017,0-10,NO,39.0569267272949,-94.4171676635742,0,2761,3/17/1993,MO,RENEWAL,64055
1448,24406,AC,Active Status,4226  S NOLAND RD,Restaurant,MCDONALD'S,INDEPENDENCE,4,2012-06-08,6/30/2017,0-10,NO,39.043155670166,-94.4157943725586,0,5812,4/1/1992,MO,RENEWAL,64055
1449,40949,AC,Active Status,4216  S HOCKER DR  #100,Office-Billing/Admin/Constr/Recruiting,"MCKEEVER ENTERPRISES, INC.",INDEPENDENCE,4,2012-04-02,3/31/2017,0-10,NO,39.043155670166,-94.4097595214844,0,8721N,3/1/1996,MO,RENEWAL,64055
1451,593,AC,Active Status,2860  S NOLAND RD,Auto Sales/New & Used,METRO FORD INC,INDEPENDENCE,4,2012-04-16,4/30/2017,0-10,NO,39.0693702697754,-94.4153594970703,0,5511,6/7/1982,MO,RENEWAL,64055
1452,79997,AC,Active Status,4243  S NOLAND RD,Carpet/Floor Coverings-Sales,"METRO HARDWOODS, INC.",INDEPENDENCE,4,2012-10-02,10/31/2016,0-10,NO,39.0430221557617,-94.4145965576172,3,5713,10/1/2007,MO,RENEWAL,64055
1453,39415,AC,Active Status,3671  S NOLAND RD,Loans-Long Term,MID-AMERICAN TITLE LOANS,INDEPENDENCE,4,2012-11-12,11/30/2016,0-10,NO,39.0542144775391,-94.4143753051758,2,6163,11/1/1998,MO,RENEWAL,64055
